2018-10-19 20:22:20 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2018-10-19 20:22:20 DEBUG HibernatePersistenceProvider:98 - Located and parsed 1 persistence units; checking each
2018-10-19 20:22:20 DEBUG HibernatePersistenceProvider:106 - Checking persistence-unit [name=JPA-PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [JPA-PU]
2018-10-19 20:22:20 DEBUG ProviderChecker:87 - Persistence-unit [JPA-PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2018-10-19 20:22:20 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: JPA-PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/159950_Rishabh_Tandon/JPA_Hibernate/JPAHibernateBankingSystem/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: oracle.jdbc.driver.OracleDriver
		javax.persistence.jdbc.password: corp123
		javax.persistence.jdbc.url: jdbc:oracle:thin:@localhost:1521:XE
		hibernate.dialect: org.hibernate.dialect.Oracle10gDialect
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: system]
2018-10-19 20:22:20 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2018-10-19 20:22:20 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2018-10-19 20:22:20 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2018-10-19 20:22:20 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2018-10-19 20:22:20 INFO  Version:45 - HHH000412: Hibernate Core {5.2.12.Final}
2018-10-19 20:22:20 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-10-19 20:22:20 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2018-10-19 20:22:20 DEBUG RegionFactoryInitiator:75 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2018-10-19 20:22:20 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-10-19 20:22:21 WARN  ExceptionHandlerLoggedImpl:27 - GenerationTarget encountered exception accepting command : Error executing DDL via JDBC Statement
org.hibernate.tool.schema.spi.CommandAcceptanceException: Error executing DDL via JDBC Statement
	at org.hibernate.tool.schema.internal.exec.GenerationTargetToDatabase.accept(GenerationTargetToDatabase.java:67)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.applySqlString(AbstractSchemaMigrator.java:559)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.applySqlStrings(AbstractSchemaMigrator.java:504)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.createTable(AbstractSchemaMigrator.java:277)
	at org.hibernate.tool.schema.internal.GroupedSchemaMigratorImpl.performTablesMigration(GroupedSchemaMigratorImpl.java:71)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.performMigration(AbstractSchemaMigrator.java:207)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.doMigration(AbstractSchemaMigrator.java:114)
	at org.hibernate.tool.schema.spi.SchemaManagementToolCoordinator.performDatabaseAction(SchemaManagementToolCoordinator.java:183)
	at org.hibernate.tool.schema.spi.SchemaManagementToolCoordinator.process(SchemaManagementToolCoordinator.java:72)
	at org.hibernate.internal.SessionFactoryImpl.<init>(SessionFactoryImpl.java:313)
	at org.hibernate.boot.internal.SessionFactoryBuilderImpl.build(SessionFactoryBuilderImpl.java:452)
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.build(EntityManagerFactoryBuilderImpl.java:889)
	at org.hibernate.jpa.HibernatePersistenceProvider.createEntityManagerFactory(HibernatePersistenceProvider.java:58)
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:79)
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:54)
	at com.cg.banking.util.EntityManagerFactoryProvider.getEntityManagerFactory(EntityManagerFactoryProvider.java:10)
	at com.cg.banking.daoservices.AccountDAOImpl.<init>(AccountDAOImpl.java:15)
	at com.cg.banking.services.BankingServicesImpl.<init>(BankingServicesImpl.java:21)
	at com.cg.banking.main.MainClass.<clinit>(MainClass.java:18)
Caused by: java.sql.SQLSyntaxErrorException: ORA-00955: name is already used by an existing object

	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:452)
	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:400)
	at oracle.jdbc.driver.T4C8Oall.processError(T4C8Oall.java:884)
	at oracle.jdbc.driver.T4CTTIfun.receive(T4CTTIfun.java:471)
	at oracle.jdbc.driver.T4CTTIfun.doRPC(T4CTTIfun.java:199)
	at oracle.jdbc.driver.T4C8Oall.doOALL(T4C8Oall.java:535)
	at oracle.jdbc.driver.T4CStatement.doOall8(T4CStatement.java:197)
	at oracle.jdbc.driver.T4CStatement.executeForRows(T4CStatement.java:1354)
	at oracle.jdbc.driver.OracleStatement.doExecuteWithTimeout(OracleStatement.java:1709)
	at oracle.jdbc.driver.OracleStatement.executeInternal(OracleStatement.java:2761)
	at oracle.jdbc.driver.OracleStatement.execute(OracleStatement.java:2690)
	at oracle.jdbc.driver.OracleStatementWrapper.execute(OracleStatementWrapper.java:1189)
	at org.hibernate.tool.schema.internal.exec.GenerationTargetToDatabase.accept(GenerationTargetToDatabase.java:54)
	... 18 more
2018-10-19 20:22:21 DEBUG SQL:92 - alter table Transaction add constraint FKgw5j6wjnj29x1f9aiolkf4hri foreign key (account_accountNo) references Account
2018-10-19 20:22:21 WARN  ExceptionHandlerLoggedImpl:27 - GenerationTarget encountered exception accepting command : Error executing DDL via JDBC Statement
org.hibernate.tool.schema.spi.CommandAcceptanceException: Error executing DDL via JDBC Statement
	at org.hibernate.tool.schema.internal.exec.GenerationTargetToDatabase.accept(GenerationTargetToDatabase.java:67)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.applySqlString(AbstractSchemaMigrator.java:559)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.applySqlStrings(AbstractSchemaMigrator.java:504)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.applyForeignKeys(AbstractSchemaMigrator.java:433)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.performMigration(AbstractSchemaMigrator.java:249)
	at org.hibernate.tool.schema.internal.AbstractSchemaMigrator.doMigration(AbstractSchemaMigrator.java:114)
	at org.hibernate.tool.schema.spi.SchemaManagementToolCoordinator.performDatabaseAction(SchemaManagementToolCoordinator.java:183)
	at org.hibernate.tool.schema.spi.SchemaManagementToolCoordinator.process(SchemaManagementToolCoordinator.java:72)
	at org.hibernate.internal.SessionFactoryImpl.<init>(SessionFactoryImpl.java:313)
	at org.hibernate.boot.internal.SessionFactoryBuilderImpl.build(SessionFactoryBuilderImpl.java:452)
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.build(EntityManagerFactoryBuilderImpl.java:889)
	at org.hibernate.jpa.HibernatePersistenceProvider.createEntityManagerFactory(HibernatePersistenceProvider.java:58)
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:79)
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:54)
	at com.cg.banking.util.EntityManagerFactoryProvider.getEntityManagerFactory(EntityManagerFactoryProvider.java:10)
	at com.cg.banking.daoservices.AccountDAOImpl.<init>(AccountDAOImpl.java:15)
	at com.cg.banking.services.BankingServicesImpl.<init>(BankingServicesImpl.java:21)
	at com.cg.banking.main.MainClass.<clinit>(MainClass.java:18)
Caused by: java.sql.SQLSyntaxErrorException: ORA-02275: such a referential constraint already exists in the table

	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:452)
	at oracle.jdbc.driver.T4CTTIoer.processError(T4CTTIoer.java:400)
	at oracle.jdbc.driver.T4C8Oall.processError(T4C8Oall.java:884)
	at oracle.jdbc.driver.T4CTTIfun.receive(T4CTTIfun.java:471)
	at oracle.jdbc.driver.T4CTTIfun.doRPC(T4CTTIfun.java:199)
	at oracle.jdbc.driver.T4C8Oall.doOALL(T4C8Oall.java:535)
	at oracle.jdbc.driver.T4CStatement.doOall8(T4CStatement.java:197)
	at oracle.jdbc.driver.T4CStatement.executeForRows(T4CStatement.java:1354)
	at oracle.jdbc.driver.OracleStatement.doExecuteWithTimeout(OracleStatement.java:1709)
	at oracle.jdbc.driver.OracleStatement.executeInternal(OracleStatement.java:2761)
	at oracle.jdbc.driver.OracleStatement.execute(OracleStatement.java:2690)
	at oracle.jdbc.driver.OracleStatementWrapper.execute(OracleStatementWrapper.java:1189)
	at org.hibernate.tool.schema.internal.exec.GenerationTargetToDatabase.accept(GenerationTargetToDatabase.java:54)
	... 17 more
2018-10-19 20:22:21 DEBUG JtaPlatformInitiator:42 - No JtaPlatform was specified, checking resolver
2018-10-19 20:22:21 DEBUG JtaPlatformResolverInitiator:33 - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
2018-10-19 20:22:21 DEBUG StandardJtaPlatformResolver:102 - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2018-10-19 20:22:21 DEBUG NamedQueryRepository:151 - Checking 0 named HQL queries
2018-10-19 20:22:21 DEBUG NamedQueryRepository:167 - Checking 0 named SQL queries
2018-10-19 20:22:21 DEBUG SessionFactoryRegistry:52 - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@19a8f59
2018-10-19 20:22:21 DEBUG SessionFactoryRegistry:74 - Registering SessionFactory: 6f2511fc-f86a-4c0d-91a6-a0cf0277a933 (<unnamed>)
2018-10-19 20:22:21 DEBUG SessionFactoryRegistry:81 - Not binding SessionFactory to JNDI, no JNDI name configured
2018-10-19 20:22:50 DEBUG DriverManagerConnectionProviderImpl:51 - Connection pool now considered primed; min-size will be maintained
